date,Open,Close,Low,High,Volume,OpenInterest,adj_fct
2013/11/26,2388,2391,2382.4,2405,666446,95652,0.858785493
2013/11/27,2385.2,2422.4,2383,2436.2,816268,95635,0.858785493
2013/11/28,2426,2448.6,2425,2477,837429,99150,0.858785493
2013/11/29,2452,2457,2443.4,2459,512085,95717,0.858785493
2013/12/2,2440,2433.4,2411.6,2477.8,925918,95940,0.858785493
2013/12/3,2427.8,2451.6,2423.2,2463.8,683700,95950,0.858785493
2013/12/4,2448.8,2482.2,2446.4,2500.8,844487,98011,0.858785493
2013/12/5,2485.6,2483.8,2472.2,2489.2,548688,94268,0.858785493
2013/12/6,2482.2,2467,2457.2,2482.8,595838,92816,0.858785493
2013/12/9,2476.8,2461.4,2458.8,2489,537358,94395,0.858785493
2013/12/10,2462.2,2462,2457,2479,611202,91767,0.858785493
2013/12/11,2458.8,2421,2407.4,2459,587955,92030,0.858785493
2013/12/12,2420,2412.6,2412.4,2429.8,474825,88585,0.858785493
2013/12/13,2401.2,2414.2,2385.6,2428.6,629182,79075,0.858785493
2013/12/16,2410.6,2365.6,2364.2,2426,595506,77333,0.858785493
2013/12/17,2375.8,2357.8,2355.2,2376,468499,66933,0.858785493
2013/12/18,2355,2368.2,2355,2371.8,368545,51539,0.858785493
2013/12/19,2375.2,2341,2337.4,2378,216332,30785,0.858785493
2013/12/20,2343.2,2289.2,2284.6,2347.6,84444,0,0.858785493
2013/12/23,2304,2306,2273.6,2314,673567,94779,0.854530014
2013/12/24,2308.6,2305.4,2281.8,2334.8,765118,95071,0.854530014
2013/12/25,2310,2319,2299.4,2327.8,722850,95373,0.854530014
2013/12/26,2320,2294,2279,2324.2,679652,100211,0.854530014
2013/12/27,2295,2326.8,2288,2346,880934,97504,0.854530014
2013/12/30,2341.4,2324.2,2315.2,2344,566897,98112,0.854530014
2013/12/31,2319.6,2345,2305,2355.6,815761,91351,0.854530014
2014/1/2,2340,2331.8,2325,2344.8,521979,95809,0.854530014
2014/1/3,2316,2302.4,2286,2327.8,598927,96696,0.854530014
2014/1/6,2294,2240.8,2230.8,2297,640223,91376,0.854530014
2014/1/7,2234,2238.4,2216.4,2253,626018,85620,0.854530014
2014/1/8,2243.6,2241.2,2229,2269.2,724309,85765,0.854530014
2014/1/9,2240,2223.6,2220.4,2265,715698,87542,0.854530014
2014/1/10,2224,2218,2206.6,2231.4,686705,83558,0.854530014
2014/1/13,2223.8,2204.4,2190.2,2228.8,623400,80680,0.854530014
2014/1/14,2197,2217.6,2186.2,2224.8,666190,70037,0.854530014
2014/1/15,2220.2,2211.6,2196,2221.8,515463,57917,0.854530014
2014/1/16,2217.6,2211.2,2203.4,2232.6,497659,27787,0.854530014
2014/1/17,2213.6,2182.8,2181.6,2213.6,112982,0,0.854530014
2014/1/20,2199.6,2184.6,2172.8,2200,570355,73155,0.848157564
2014/1/21,2184,2206.4,2182.4,2217.2,648824,71828,0.848157564
2014/1/22,2206,2254.6,2205.2,2256.4,734205,75374,0.848157564
2014/1/23,2255,2244.2,2236,2256,520148,72540,0.848157564
2014/1/24,2236.6,2251.8,2230.2,2271.4,707263,71019,0.848157564
2014/1/27,2235,2227,2216.2,2242,528237,71469,0.848157564
2014/1/28,2225.8,2230.8,2217.6,2248,569614,70184,0.848157564
2014/1/29,2238,2240,2232,2247,466626,68991,0.848157564
2014/1/30,2233,2199.2,2196.2,2236.6,429342,68764,0.848157564
2014/2/7,2195,2214.6,2178.2,2216.4,458473,70208,0.848157564
2014/2/10,2221.6,2260.4,2221.2,2270,586644,67395,0.848157564
2014/2/11,2262,2277.4,2258.4,2289.2,599468,63671,0.848157564
2014/2/12,2285,2284,2275.2,2290.6,476456,61495,0.848157564
2014/2/13,2284,2273.4,2271.2,2291,495048,59075,0.848157564
2014/2/14,2276.6,2288.4,2273.2,2290.4,459567,55429,0.848157564
2014/2/17,2297,2305.4,2292.6,2320,489404,44260,0.848157564
2014/2/18,2306.2,2280.4,2272,2307.6,324034,33632,0.848157564
2014/2/19,2280.2,2304.2,2275.2,2310.6,220024,19610,0.848157564
2014/2/20,2310.2,2282.8,2280.4,2330.6,642851,92523,0.846467715
2014/2/21,2286.4,2266.2,2256.2,2291.4,556410,95890,0.846467715
2014/2/24,2257.4,2206.2,2186,2258,642284,95287,0.846467715
2014/2/25,2215,2145.6,2144,2218.6,697334,101326,0.846467715
2014/2/26,2140.6,2149,2131.8,2157.8,676056,98347,0.846467715
2014/2/27,2154,2148.2,2140.4,2169.6,775386,97252,0.846467715
2014/2/28,2155,2174,2119.6,2176.8,842004,93735,0.846467715
2014/3/3,2165.6,2163.8,2151.6,2185.8,686707,93695,0.846467715
2014/3/4,2160.4,2169.8,2140.4,2172.2,738918,93122,0.846467715
2014/3/5,2177.6,2149.6,2145.4,2182.8,682315,98687,0.846467715
2014/3/6,2143,2167.4,2117.2,2173.8,919590,91011,0.846467715
2014/3/7,2165.8,2141.2,2141,2177.6,731009,92098,0.846467715
2014/3/10,2121.2,2062.8,2060,2128.8,708496,92864,0.846467715
2014/3/11,2067,2088.6,2061,2103.8,791116,84447,0.846467715
2014/3/12,2073.8,2085.8,2063.6,2098.6,837039,82507,0.846467715
2014/3/13,2091.8,2105.4,2087.8,2121.6,794082,79947,0.846467715
2014/3/14,2097.8,2100,2085.8,2106.6,576308,71412,0.846467715
2014/3/17,2095,2137.4,2095,2160.4,637263,58449,0.846467715
2014/3/18,2142,2114.4,2113,2144,501937,54429,0.846467715
2014/3/19,2118,2123.2,2088.8,2123.8,529158,34337,0.846467715
2014/3/20,2113.8,2081.6,2074.4,2137,219920,15864,0.846467715
2014/3/21,2081,2143.6,2077.4,2148.6,71621,0,0.846467715
2014/3/24,2151,2150.8,2132.2,2163.4,694899,78180,0.842459
2014/3/25,2155,2152.6,2142.2,2176.6,712445,77984,0.842459
2014/3/26,2161.8,2153,2143.6,2166,625918,76948,0.842459
2014/3/27,2146.8,2134.8,2124.6,2181,901952,74529,0.842459
2014/3/28,2142.2,2145,2137.6,2165.8,830598,72609,0.842459
2014/3/31,2150,2143.4,2128.2,2168,678008,70973,0.842459
2014/4/1,2148.4,2158.4,2139,2176,741374,72976,0.842459
2014/4/2,2160.6,2175,2157.4,2178,673003,73558,0.842459
2014/4/3,2180.2,2159.6,2157.8,2195,689044,77260,0.842459
2014/4/4,2156.6,2188,2150.8,2190,693640,78278,0.842459
2014/4/8,2179.8,2247.2,2178.2,2249.8,826752,84085,0.842459
2014/4/9,2249.8,2236.2,2235.8,2258.6,554425,77892,0.842459
2014/4/10,2244,2285,2233.2,2297.8,855974,73375,0.842459
2014/4/11,2278,2272,2261.6,2284.8,633463,64479,0.842459
2014/4/14,2272,2272.4,2260.6,2282.4,517711,61767,0.842459
2014/4/15,2276,2236.8,2226,2278.6,627712,55540,0.842459
2014/4/16,2233.6,2233,2222.4,2252,632172,42395,0.842459
2014/4/17,2243,2229,2223.4,2246.6,301671,19552,0.842459
2014/4/18,2225,2221.4,2201,2228,81838,0,0.842459
2014/4/21,2213,2179.8,2174.4,2238.8,729098,75324,0.840793612
2014/4/22,2174.2,2188.6,2163.4,2198,718852,71509,0.840793612
2014/4/23,2191.4,2185,2175.4,2196.8,619348,70722,0.840793612
2014/4/24,2186,2183.2,2173.6,2205,680630,70504,0.840793612
2014/4/25,2184.2,2172.4,2165.6,2196,744456,69990,0.840793612
2014/4/28,2158.6,2143.6,2139.2,2174,625383,75569,0.840793612
2014/4/29,2142.8,2160.8,2140.6,2168.8,552707,70995,0.840793612
2014/4/30,2157,2147,2146,2161.8,419327,67540,0.840793612
2014/5/5,2149.8,2156.6,2123,2167,638183,69685,0.840793612
2014/5/6,2157,2144.8,2142,2177.6,632839,72409,0.840793612
2014/5/7,2142,2136,2133.6,2151.8,573466,72451,0.840793612
2014/5/8,2135,2137.4,2131.8,2174,772847,69424,0.840793612
2014/5/9,2135,2138,2123.4,2144.4,668492,66819,0.840793612
2014/5/12,2155,2178.8,2140.2,2186,758308,60181,0.840793612
2014/5/13,2180,2166.6,2162,2180.6,440970,51101,0.840793612
2014/5/14,2169,2165.6,2163.4,2183.8,423917,34899,0.840793612
2014/5/15,2165.6,2147.4,2145,2168.6,158135,16274,0.840793612
2014/5/16,2132,2130.4,2124,2144,583388,109087,0.845043622
2014/5/19,2126.2,2099.6,2089,2130.6,659420,113846,0.845043622
2014/5/20,2117,2099.4,2096.4,2120,547236,114365,0.845043622
2014/5/21,2096,2119.2,2082,2128,780967,112989,0.845043622
2014/5/22,2124.8,2114.2,2113.2,2155,791189,111045,0.845043622
2014/5/23,2115.8,2143.2,2115.6,2143.6,722236,105268,0.845043622
2014/5/26,2147.4,2148.2,2135.6,2163.8,597112,110203,0.845043622
2014/5/27,2149.2,2142.2,2137.6,2154.8,580418,106654,0.845043622
2014/5/28,2142,2173.8,2123,2174.4,821515,110648,0.845043622
2014/5/29,2175.4,2153.4,2149.2,2178.6,562944,106745,0.845043622
2014/5/30,2152.8,2147.8,2142.6,2165.8,651611,97582,0.845043622
2014/6/3,2158,2139.2,2138.2,2162.4,512440,103254,0.845043622
2014/6/4,2139.2,2125.2,2112.2,2142.6,560374,104577,0.845043622
2014/6/5,2125,2149.6,2120.6,2155.4,620330,98668,0.845043622
2014/6/6,2152.6,2125.6,2112.8,2153.6,703915,93018,0.845043622
2014/6/9,2126,2128.2,2115.4,2153.8,792366,90282,0.845043622
2014/6/10,2130,2157.6,2125.4,2159.8,857837,91667,0.845043622
2014/6/11,2156.6,2151.2,2144.2,2157.4,590002,86941,0.845043622
2014/6/12,2148.6,2150.4,2145.2,2158.6,491061,84436,0.845043622
2014/6/13,2148,2177.2,2128.2,2187,798035,81915,0.845043622
2014/6/16,2181,2186.6,2173.6,2200,538040,71323,0.845043622
2014/6/17,2188.2,2173,2170.6,2188.4,422578,58210,0.845043622
2014/6/18,2173.4,2164.2,2162,2179.6,308959,38661,0.845043622
2014/6/19,2165.4,2135.6,2123.4,2169.6,144323,22173,0.845043622
2014/6/20,2131.2,2132.8,2123.6,2139.8,543607,121944,0.847026734
2014/6/23,2135.2,2123.2,2122,2148.8,585486,122399,0.847026734
2014/6/24,2120,2132.2,2120,2139.6,566466,116978,0.847026734
2014/6/25,2130.8,2126,2115,2133.8,545547,118006,0.847026734
2014/6/26,2128,2135.6,2127.8,2146.6,619285,115555,0.847026734
2014/6/27,2135.8,2142.4,2128,2155.6,581199,109779,0.847026734
2014/6/30,2144,2154.2,2143.8,2166,594740,109027,0.847026734
2014/7/1,2157.8,2156.2,2145.8,2170,517229,110351,0.847026734
2014/7/2,2158,2163.2,2143,2165.2,616513,111103,0.847026734
2014/7/3,2166.4,2167.4,2157.6,2179.4,645564,109238,0.847026734
2014/7/4,2170.4,2166.6,2160.8,2173,463522,103236,0.847026734
2014/7/7,2167,2163.2,2158,2174.4,475802,104612,0.847026734
2014/7/8,2163,2167,2151,2168.8,532650,103984,0.847026734
2014/7/9,2165.6,2132.2,2131.6,2167.8,561916,107269,0.847026734
2014/7/10,2133.8,2133.2,2129,2141,379760,104980,0.847026734
2014/7/11,2131.6,2138,2131.6,2151,547920,94060,0.847026734
2014/7/14,2141,2162.4,2138.4,2166,528418,82564,0.847026734
2014/7/15,2165,2163,2158,2169,416981,71207,0.847026734
2014/7/16,2164,2163.4,2161.6,2174.8,435423,56565,0.847026734
2014/7/17,2163,2155.8,2143.4,2165,264433,28915,0.847026734
2014/7/18,2149.2,2167.4,2148,2172,86195,0,0.847026734
2014/7/21,2160.2,2157.4,2150.4,2165.8,442089,92679,0.85040103
2014/7/22,2157,2186.4,2151,2196.6,665843,101106,0.85040103
2014/7/23,2188.4,2190.6,2182,2207.4,608231,100723,0.85040103
2014/7/24,2190.8,2240.4,2190,2242.8,862759,105592,0.85040103
2014/7/25,2243.8,2274.6,2238.8,2279.6,603892,103623,0.85040103
2014/7/28,2276,2336.4,2275,2357.6,891896,109968,0.85040103
2014/7/29,2340.4,2335.4,2329.2,2359.6,687886,108142,0.85040103
2014/7/30,2333,2328.8,2325,2348.4,713562,108288,0.85040103
2014/7/31,2330,2370.8,2323,2371.2,775762,111769,0.85040103
2014/8/1,2365,2342.6,2333.2,2391.8,929869,107083,0.85040103
2014/8/4,2343.2,2386.4,2343.2,2392.4,901824,112696,0.85040103
2014/8/5,2388.2,2368,2360.6,2394.2,830224,110302,0.85040103
2014/8/6,2363.6,2362,2337.4,2377.2,865135,105568,0.85040103
2014/8/7,2366.4,2334.4,2330.8,2376.2,848414,101482,0.85040103
2014/8/8,2334.4,2338.6,2326,2349.8,697998,96575,0.85040103
2014/8/11,2346,2360,2342,2376.4,728559,91644,0.85040103
2014/8/12,2362,2365.8,2345,2366.8,593424,76221,0.85040103
2014/8/13,2367,2358.8,2335.2,2373.4,554012,48351,0.85040103
2014/8/14,2365,2335.6,2333,2366.8,248949,22100,0.85040103
2014/8/15,2350.6,2378,2345.6,2385.6,805638,147266,0.846919941
2014/8/18,2378,2376.2,2367.4,2394,701287,145024,0.846919941
2014/8/19,2379.8,2374.4,2357,2384.2,698616,140228,0.846919941
2014/8/20,2374,2364.4,2361,2378.6,666923,138239,0.846919941
2014/8/21,2367,2354.8,2336.2,2369.4,685140,135270,0.846919941
2014/8/22,2356.2,2372.2,2351.6,2374.4,691779,133423,0.846919941
2014/8/25,2373.6,2348,2341.8,2377.2,676285,133287,0.846919941
2014/8/26,2347.8,2337.6,2327.8,2355.6,722864,134605,0.846919941
2014/8/27,2338.6,2336,2333.4,2347.6,517339,133376,0.846919941
2014/8/28,2336.6,2330.6,2321.6,2343.8,631839,135584,0.846919941
2014/8/29,2327.8,2351.6,2327.6,2352.8,585425,132741,0.846919941
2014/9/1,2353,2349.6,2341.8,2359,553454,129291,0.846919941
2014/9/2,2352,2389.4,2347.4,2395.6,801993,133651,0.846919941
2014/9/3,2393.6,2411.6,2391,2424.8,814246,133160,0.846919941
2014/9/4,2413.8,2445.6,2411.2,2446,771774,138771,0.846919941
2014/9/5,2450,2470.2,2443.2,2475.4,862928,148414,0.846919941
2014/9/9,2471,2457.6,2449,2473,605014,143510,0.846919941
2014/9/10,2451,2441.4,2427.4,2453.2,663006,133476,0.846919941
2014/9/11,2441.2,2418,2417.6,2478.6,1044577,124423,0.846919941
2014/9/12,2419,2439.2,2415.8,2445.8,779624,118789,0.846919941
2014/9/15,2430,2433,2421,2442,649235,103455,0.846919941
2014/9/16,2434.6,2394.2,2386.2,2452,892304,82060,0.846919941
2014/9/17,2404.6,2402,2386.6,2408.8,530455,61413,0.846919941
2014/9/18,2402,2405.8,2392.2,2415,244568,27951,0.846919941
2014/9/19,2418,2419.4,2402.4,2421.8,86754,0,0.846919941
2014/9/22,2438.2,2389.2,2375.6,2438.6,813739,130900,0.839288156
2014/9/23,2387.6,2403.8,2387,2416.8,752765,132865,0.839288156
2014/9/24,2402.8,2468.4,2393,2469.8,1032475,157619,0.839288156
2014/9/25,2476,2454.6,2445,2495.8,974558,154715,0.839288156
2014/9/26,2446.6,2450.8,2435.2,2464.6,833638,152423,0.839288156
2014/9/29,2450,2455.2,2440.2,2462.4,610894,146791,0.839288156
2014/9/30,2460.2,2453.2,2445.2,2466.8,563308,137904,0.839288156
2014/10/8,2468,2483.6,2446.8,2486,684472,134400,0.839288156
2014/10/9,2487,2475,2467.2,2494.8,643682,130869,0.839288156
2014/10/10,2468.2,2469.8,2457,2483,714532,121314,0.839288156
2014/10/13,2465.2,2454.4,2425,2467,718714,110836,0.839288156
2014/10/14,2449.6,2438.6,2423.2,2462.4,719856,91676,0.839288156
2014/10/15,2440,2455,2425.4,2465.8,762348,63703,0.839288156
2014/10/16,2445,2446.6,2438.4,2475.8,435024,26584,0.839288156
2014/10/17,2447.8,2438,2417.2,2453,95434,0,0.839288156
2014/10/20,2454.8,2453.8,2442.2,2459.6,641808,123535,0.837090707
2014/10/21,2453.6,2439.4,2436.2,2463.8,747899,128575,0.837090707
2014/10/22,2442.8,2428.6,2426.2,2453.2,705278,132085,0.837090707
2014/10/23,2426.6,2405.6,2402.6,2436.6,814216,130542,0.837090707
2014/10/24,2408,2396.6,2396,2413.6,616341,133232,0.837090707
2014/10/27,2391,2381,2368.2,2391.8,706590,137962,0.837090707
2014/10/28,2383,2425.8,2383,2428.4,737404,135407,0.837090707
2014/10/29,2429.4,2457.6,2423.8,2471.6,872767,129242,0.837090707
2014/10/30,2460,2469.6,2452.2,2473.6,843691,129200,0.837090707
2014/10/31,2474,2523.2,2471,2525,1110664,133124,0.837090707
2014/11/3,2524.8,2511.2,2508.2,2529.6,675518,134828,0.837090707
2014/11/4,2510.2,2511,2504.8,2518,632316,130568,0.837090707
2014/11/5,2512.2,2515.2,2500.2,2524.6,746368,129085,0.837090707
2014/11/6,2518,2517.2,2488.6,2521,829996,135737,0.837090707
2014/11/7,2520,2496.4,2486.6,2549.8,1180315,124551,0.837090707
2014/11/10,2520.6,2564.8,2508.2,2568.8,1079730,123543,0.837090707
2014/11/11,2566.8,2549.4,2532,2591.6,1328659,117440,0.837090707
2014/11/12,2551,2584.2,2543.6,2590.8,968069,113570,0.837090707
2014/11/13,2584,2570.8,2561,2588.8,1018479,102532,0.837090707
2014/11/14,2568.8,2578.2,2548.8,2578.2,868800,94735,0.837090707
2014/11/17,2601.2,2567,2559.6,2613.4,998777,86403,0.837090707
2014/11/18,2569,2545,2535.6,2570.4,675994,81238,0.837090707
2014/11/19,2541.8,2533.6,2531.2,2551,392169,47001,0.837090707
2014/11/20,2535.4,2553.2,2526.2,2553.8,747887,161058,0.83452153
2014/11/21,2552,2602.8,2538.4,2604.6,1073295,174844,0.83452153
2014/11/24,2621,2674.4,2616.6,2697.4,1312102,175868,0.83452153
2014/11/25,2680,2724.4,2670,2727.4,1024900,179733,0.83452153
2014/11/26,2724.6,2745.6,2713.4,2750.6,1244011,178527,0.83452153
2014/11/27,2747.4,2754.8,2728,2767.4,1123763,174978,0.83452153
2014/11/28,2754,2826,2741.8,2826,1230047,169616,0.83452153
2014/12/1,2820,2809.2,2797,2843.2,1141574,166358,0.83452153
2014/12/2,2807.4,2936,2805.6,2988,1843418,163194,0.83452153
2014/12/3,2946,2996.2,2942,3062,2127834,163644,0.83452153
2014/12/4,3002.2,3195.8,3002,3198.6,1966443,166738,0.83452153
2014/12/5,3210,3183,3107,3259.2,2183892,163761,0.83452153
2014/12/8,3173,3327.2,3134,3351.4,1833507,162923,0.83452153
2014/12/9,3308.4,3143,3005,3471,2555554,138463,0.83452153
2014/12/10,3159.8,3229.6,3124,3305.4,2140875,138075,0.83452153
2014/12/11,3209,3207.8,3172.2,3279.8,1702846,107311,0.83452153
2014/12/12,3213.8,3215.8,3190.2,3298,1441658,107864,0.83452153
2014/12/15,3198.8,3244,3171.2,3277.8,1084793,109510,0.83452153
2014/12/16,3236.2,3322.8,3235,3332.8,1287895,80765,0.83452153
2014/12/17,3339,3363.6,3265.6,3368,909493,24995,0.83452153
2014/12/18,3400,3361.8,3333,3400,230722,12324,0.83452153
2014/12/19,3502,3503,3380.2,3521.8,1549063,162488,0.803728436
2014/12/22,3506,3399.4,3396,3512.4,1631397,157058,0.803728436
2014/12/23,3405,3313,3311.6,3464.6,1596976,150483,0.803728436
2014/12/24,3308,3259,3195.6,3347.6,1772554,126626,0.803728436
2014/12/25,3275,3381,3254.8,3383.4,1751079,124035,0.803728436
2014/12/26,3380.4,3483,3353.8,3518.4,1808425,130907,0.803728436
2014/12/29,3520.4,3474.6,3410.8,3593.8,1704383,123590,0.803728436
2014/12/30,3475,3482.6,3441,3531,1824842,122402,0.803728436
2014/12/31,3488,3593.2,3477,3596.4,1354714,129487,0.803728436
2015/1/5,3619,3671.4,3585.2,3768.8,1303810,138633,0.803728436
2015/1/6,3664,3656.8,3610,3707.8,1522728,127237,0.803728436
2015/1/7,3655.8,3663.2,3615.4,3684.2,1294935,114534,0.803728436
2015/1/8,3676.6,3562,3553,3679.6,1565105,105242,0.803728436
2015/1/9,3570,3528,3511,3718,1713171,88364,0.803728436
2015/1/12,3567,3537.6,3463.6,3575,1268691,81457,0.803728436
2015/1/13,3535.8,3529.6,3501.2,3568.8,1104965,77162,0.803728436
2015/1/14,3536,3504.2,3471.6,3563.4,1026731,63228,0.803728436
2015/1/15,3509,3625,3483,3627.6,748861,21979,0.803728436
2015/1/16,3600,3641.2,3600,3653.4,131799,0,0.803728436
2015/1/19,3519.8,3316.2,3316.2,3519.8,1063324,117624,0.7980301
2015/1/20,3303,3394.4,3300,3448.8,1734080,105907,0.7980301
2015/1/21,3405,3546,3405,3581.8,1459796,112574,0.7980301
2015/1/22,3555,3561.2,3524.2,3595,1192074,108107,0.7980301
2015/1/23,3579.6,3597,3551.6,3649,1448937,103279,0.7980301
2015/1/26,3605,3626.8,3571.4,3635.2,1064911,107650,0.7980301
2015/1/27,3639.4,3574.6,3508.2,3643,1322288,108253,0.7980301
2015/1/28,3567.2,3523.6,3511,3603.6,1367393,108348,0.7980301
2015/1/29,3478,3493.6,3450.8,3516.6,1232704,102412,0.7980301
2015/1/30,3506.4,3429.2,3420,3532.8,1374952,104079,0.7980301
2015/2/2,3357,3397,3353,3427,1094811,110408,0.7980301
2015/2/3,3400,3455.4,3380.6,3467.2,1224371,115571,0.7980301
2015/2/4,3472,3392,3383,3508.6,1228877,117899,0.7980301
2015/2/5,3499.8,3355.2,3345.6,3537,1513768,112731,0.7980301
2015/2/6,3361.4,3344.6,3287.2,3390.4,1318691,102940,0.7980301
2015/2/9,3329.2,3376.2,3315.6,3400.2,1240607,97718,0.7980301
2015/2/10,3375.6,3437.4,3354,3440.4,1263639,95890,0.7980301
2015/2/11,3443.6,3447,3433,3469.6,1011176,90564,0.7980301
2015/2/12,3449.6,3455.8,3419,3470,817005,79157,0.7980301
2015/2/13,3462.8,3466,3457.6,3531.2,870585,63779,0.7980301
2015/2/16,3508.2,3544.8,3501,3550,523184,140352,0.790277807
2015/2/17,3546.6,3558,3542.2,3583.4,665971,156259,0.790277807
2015/2/25,3564,3487.8,3469,3568.8,847148,154073,0.790277807
2015/2/26,3488,3612.6,3473.6,3616.8,1058250,169886,0.790277807
2015/2/27,3614.8,3587.2,3572,3624,960924,164194,0.790277807
2015/3/2,3630,3606.2,3578,3636,1150857,160461,0.790277807
2015/3/3,3600.6,3539.6,3507.6,3601,1131315,154446,0.790277807
2015/3/4,3532.4,3533.2,3502.8,3562.8,1180790,158544,0.790277807
2015/3/5,3530,3506.6,3473.2,3533.6,1189131,154214,0.790277807
2015/3/6,3508.6,3490.2,3480.6,3529.2,1017878,152092,0.790277807
2015/3/9,3471.2,3564.4,3420.4,3575,1210246,150929,0.790277807
2015/3/10,3571.2,3527.8,3521.2,3571.8,1061772,147498,0.790277807
2015/3/11,3518,3542.2,3512,3598.6,1232780,151667,0.790277807
2015/3/12,3558.8,3592,3555,3629.4,1320085,146658,0.790277807
2015/3/13,3610,3622.8,3597.4,3651.8,1167051,130648,0.790277807
2015/3/16,3618,3713.8,3617.4,3718,1066131,131638,0.790277807
2015/3/17,3725,3765,3719.4,3766.8,1099739,85777,0.790277807
2015/3/18,3768.8,3813,3760.8,3860.8,976338,47251,0.790277807
2015/3/19,3822.2,3829.8,3807,3847.6,371347,19576,0.790277807
2015/3/20,3835,3886.6,3830.2,3895.6,117495,0,0.790277807
2015/3/23,3950,3994.2,3945.2,4003,1304328,145784,0.783744252
2015/3/24,4002,3963.6,3921,4008.2,1386556,143680,0.783744252
2015/3/25,3966.8,3951.8,3915.4,3987.4,1284394,136976,0.783744252
2015/3/26,3941.2,3934,3891.2,3993.8,1604325,136242,0.783744252
2015/3/27,3935.4,3985.6,3924,3991.8,1296462,133886,0.783744252
2015/3/30,3992.6,4140.6,3991.8,4146.8,1275334,143232,0.783744252
2015/3/31,4175,4035.8,4001,4199,1596233,134644,0.783744252
2015/4/1,4043,4122.8,4042,4172,1561038,144840,0.783744252
2015/4/2,4153.8,4106.2,4051.4,4175,1532615,126503,0.783744252
2015/4/3,4099.6,4206,4082,4214.8,1613984,131362,0.783744252
2015/4/7,4236,4239.8,4181.8,4255.2,1236705,118870,0.783744252
2015/4/8,4245.2,4247.6,4193,4286.8,1529251,114187,0.783744252
2015/4/9,4250,4226.2,4181,4279,1586649,102028,0.783744252
2015/4/10,4230.2,4377,4216,4382.6,1466382,111960,0.783744252
2015/4/13,4399.8,4421,4361.2,4443.6,1229737,104588,0.783744252
2015/4/14,4414.2,4416.6,4377.6,4479.6,1406142,85608,0.783744252
2015/4/15,4421.6,4382.4,4368,4469.2,1427566,58631,0.783744252
2015/4/16,4389.6,4521.2,4371.4,4540.2,778193,21449,0.783744252
2015/4/17,4524,4599.2,4515.4,4615.6,149826,0,0.783744252
2015/4/20,4588.4,4516.4,4487.4,4683,1628754,103457,0.782859127
2015/4/21,4550,4618.8,4528,4630.6,1428010,105687,0.782859127
2015/4/22,4631,4761,4631,4764,1260977,109669,0.782859127
2015/4/23,4762.4,4716,4691.2,4787.8,1447784,96785,0.782859127
2015/4/24,4692.2,4722,4612,4733,1411169,100972,0.782859127
2015/4/27,4742,4804,4737,4824.6,1326364,102486,0.782859127
2015/4/28,4791.2,4721,4660,4811,1438546,89600,0.782859127
2015/4/29,4701.8,4771,4700.4,4806.2,1203575,101301,0.782859127
2015/4/30,4777.8,4767.8,4733.6,4826.8,1208777,92597,0.782859127
2015/5/4,4790,4757.6,4712.8,4806.2,1014409,94572,0.782859127
2015/5/5,4768.6,4618,4566,4771.6,1259363,104809,0.782859127
2015/5/6,4628,4582,4532,4712,1465118,114629,0.782859127
2015/5/7,4575,4503.2,4495.6,4589.4,1413924,133056,0.782859127
2015/5/8,4525,4541.4,4451.2,4573,1452579,126281,0.782859127
2015/5/11,4567,4658,4530.4,4672.8,1262672,94630,0.782859127
2015/5/12,4660.4,4704,4635,4724.6,1162418,74708,0.782859127
2015/5/13,4702.8,4674.2,4653.8,4733,950409,49314,0.782859127
2015/5/14,4676.2,4691,4657,4703.8,429212,23985,0.782859127
2015/5/15,4675.6,4563,4515.4,4677.8,1511232,139507,0.787391116
2015/5/18,4583.8,4536.8,4531.8,4599.8,1232678,143805,0.787391116
2015/5/19,4547.8,4774,4543,4780.4,1505638,174187,0.787391116
2015/5/20,4780,4775,4739,4907,1542579,174826,0.787391116
2015/5/21,4785,4891.8,4778.6,4904.8,1518782,195196,0.787391116
2015/5/22,4908,5022.8,4893,5027.2,1505153,202048,0.787391116
2015/5/25,4993.2,5156.4,4985,5190,1300551,195999,0.787391116
2015/5/26,5170.2,5274.2,5150,5287.4,1542497,193918,0.787391116
2015/5/27,5304,5290,5205.4,5370,1579474,178924,0.787391116
2015/5/28,5309,4943.2,4851.2,5328,1835645,182766,0.787391116
2015/5/29,4969.6,4897,4800.2,5025,1867516,179652,0.787391116
2015/6/1,4907,5249,4882.6,5260,1476757,188420,0.787391116
2015/6/2,5251.6,5264.2,5125,5331.4,1674093,174588,0.787391116
2015/6/3,5281.4,5182.6,5132.2,5307,1852000,177936,0.787391116
2015/6/4,5190,5250.4,4687.8,5274.6,1986125,152144,0.787391116
2015/6/5,5257,5230.4,5080,5323,1886262,138172,0.787391116
2015/6/8,5230,5335.4,5149.8,5400,1644696,116905,0.787391116
2015/6/9,5343,5250.4,5186,5365,1664665,103984,0.787391116
2015/6/10,5200,5252.8,5184.8,5394.4,1636320,102540,0.787391116
2015/6/11,5282,5299.6,5221.6,5332.2,1419761,95746,0.787391116
2015/6/12,5305,5361.6,5263,5377.8,1355496,87408,0.787391116
2015/6/15,5349.8,5199.8,5153.2,5387,1459257,89913,0.787391116
2015/6/16,5190,5069.2,5001.2,5197.8,1610772,72239,0.787391116
2015/6/17,5092,5113.8,4961.2,5163.8,1433491,51070,0.787391116
